"Cand_ID";"ideology";"Amt";"Cand_name";"party"
"N00027503";"J7600";2000.0;" Bob Casey (D) ";" D "
"N00027503";"J7700";10000.0;" Bob Casey (D) ";" D "
"N00027503";"J9000";10000.0;" Bob Casey (D) ";" D "
"N00027503";"JE300";12606.0;" Bob Casey (D) ";" D "
"N00027503";"JW100";700.0;" Bob Casey (D) ";" D "
"N00027503";"K0000";1500.0;" Bob Casey (D) ";" D "
"N00027503";"K1000";88474.0;" Bob Casey (D) ";" D "
"N00027503";"K1100";5250.0;" Bob Casey (D) ";" D "
"N00027503";"K1200";25000.0;" Bob Casey (D) ";" D "
"N00027503";"K2000";9436.0;" Bob Casey (D) ";" D "
"N00027503";"L1100";23000.0;" Bob Casey (D) ";" D "
"N00027503";"L1200";8500.0;" Bob Casey (D) ";" D "
"N00027503";"L1300";19000.0;" Bob Casey (D) ";" D "
"N00027503";"L1400";10000.0;" Bob Casey (D) ";" D "
"N00027503";"L1500";11500.0;" Bob Casey (D) ";" D "
"N00027503";"LB100";22750.0;" Bob Casey (D) ";" D "
"N00027503";"LC100";2500.0;" Bob Casey (D) ";" D "
"N00027503";"LE100";7500.0;" Bob Casey (D) ";" D "
"N00027503";"LE200";5000.0;" Bob Casey (D) ";" D "
"N00027503";"LG000";10000.0;" Bob Casey (D) ";" D "
"N00027503";"LG100";2500.0;" Bob Casey (D) ";" D "
"N00027503";"LG300";5248.0;" Bob Casey (D) ";" D "
"N00027503";"LG400";4500.0;" Bob Casey (D) ";" D "
"N00027503";"LM100";25000.0;" Bob Casey (D) ";" D "
"N00027503";"LM150";5000.0;" Bob Casey (D) ";" D "
"N00027503";"LT000";14000.0;" Bob Casey (D) ";" D "
"N00027503";"LT100";18000.0;" Bob Casey (D) ";" D "
"N00027503";"LT300";4800.0;" Bob Casey (D) ";" D "
"N00027503";"LT400";3700.0;" Bob Casey (D) ";" D "
"N00027503";"LT600";7500.0;" Bob Casey (D) ";" D "
"N00027503";"M1000";14500.0;" Bob Casey (D) ";" D "
"N00027503";"M1300";3000.0;" Bob Casey (D) ";" D "
"N00027503";"M1500";1000.0;" Bob Casey (D) ";" D "
"N00027503";"M1600";6000.0;" Bob Casey (D) ";" D "
"N00027503";"M2000";2000.0;" Bob Casey (D) ";" D "
"N00027503";"M2100";7500.0;" Bob Casey (D) ";" D "
"N00027503";"M2200";8000.0;" Bob Casey (D) ";" D "
"N00027503";"M2300";17500.0;" Bob Casey (D) ";" D "
"N00027503";"M8000";1000.0;" Bob Casey (D) ";" D "
"N00027503";"M9000";2000.0;" Bob Casey (D) ";" D "
"N00027503";"M9100";5000.0;" Bob Casey (D) ";" D "
"N00027503";"T1100";6500.0;" Bob Casey (D) ";" D "
"N00027503";"T1600";1000.0;" Bob Casey (D) ";" D "
"N00027503";"T2100";17500.0;" Bob Casey (D) ";" D "
"N00027503";"T2200";3000.0;" Bob Casey (D) ";" D "
"N00027503";"T5100";18500.0;" Bob Casey (D) ";" D "
"N00027503";"T5200";4500.0;" Bob Casey (D) ";" D "
"N00027503";"T6200";16700.0;" Bob Casey (D) ";" D "
"N00027503";"T7100";7500.0;" Bob Casey (D) ";" D "
"N00027503";"T9000";2500.0;" Bob Casey (D) ";" D "
"N00027503";"X4000";2000.0;" Bob Casey (D) ";" D "
"N00027503";"Z1200";14350.0;" Bob Casey (D) ";" D "
"N00027503";"Z5200";29500.0;" Bob Casey (D) ";" D "
"N00027503";"z9600";237911.0;" Bob Casey (D) ";" D "
"N00027533";"A5200";700.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"B3400";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"B4000";1500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C1100";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C2000";3500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C2100";3500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C2200";9000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C2400";3000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C2600";9500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C4100";5000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C4300";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C4400";5000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C4500";10000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C5000";3700.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C5110";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C5120";17400.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C5400";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C6200";4500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C6300";5000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"C6400";3000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"D2000";8500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"D3000";4000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"E1170";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"E1300";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"E1320";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"E1500";12000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"E1600";6500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"E1620";13771.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"E1630";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"E1700";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"E5000";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F1100";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F1300";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F2000";3500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F2100";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F2400";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F2500";2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F3100";6500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F3200";8500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F3300";-1500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F3400";7500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F4100";5000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F4200";7000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F5100";5500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F5300";2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"F5500";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"G2200";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"G2350";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"G2600";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"G2850";4000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"G4300";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"G4900";12000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"G5270";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"G6400";-2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"G6500";7500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H0000";2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H1100";5000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H1110";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H1120";1500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H1130";11000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H1400";2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H1700";3500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H1710";3500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H2100";2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H2200";3500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H3000";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H3200";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H3900";0.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H4000";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H4100";2206.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H4300";7200.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H4400";9000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H4500";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"H4600";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"J1200";3520.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"J2100";252380.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"J2300";500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"J5100";17200.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"J6100";2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"J7150";4000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"J7200";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"J7700";10000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"J9000";10000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"JE300";17480.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"JH100";5000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"K0000";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"K1000";32300.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"K1100";9000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"K1200";13295.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"K2000";4570.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"L1100";3500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"L1200";6400.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"L1300";11750.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"L1400";10000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"L1500";6000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"L5000";2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LB100";42250.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LC150";8400.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LG100";10000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LG300";5000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LG400";7500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LM100";3000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LM150";5000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LT000";4500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LT100";8000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LT300";2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LT400";2500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"LT600";3500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"M1000";6000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"M9000";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"T1100";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"T2000";6500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"T2100";5000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"T2200";2000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"T4200";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"T5100";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"T6200";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"T8300";3500.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"T9100";1000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"Z1200";10000.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"Z5200";5920.0;" Sheldon Whitehouse (D) ";" D "
"N00027533";"z9600";3000.0;" Sheldon Whitehouse (D) ";" D "
"N00027566";"A4000";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"A4100";500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"A4500";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"A8000";3500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"B5100";5500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"C2000";11000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"C2100";3500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"C4100";3000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"C4500";16500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"C5120";6500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"C5130";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"C6200";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"C6300";5322.0;" Christopher S Murphy (D) ";" D "
"N00027566";"C6400";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"D2000";31500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"D3000";17500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"D5000";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"E1110";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"E1140";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"E1300";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"E1320";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"E1500";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"E1600";10000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"E1620";17500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"E1700";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F0000";1500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F1000";9000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F1100";31500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F1200";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F1300";6000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F1400";3500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F2000";3500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F2100";24500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F2300";13000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F2600";500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F3100";33500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F3200";22000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F3300";35500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F3400";17500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F4100";15000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F4200";3000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F4600";10000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F5000";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F5100";45500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"F5200";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G2600";0.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G2820";3321.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G2850";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G2900";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G4200";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G4300";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G4500";10000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G4900";4500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G5200";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G5230";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"G5280";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H0000";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H1100";20000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H1110";14500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H1120";7000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H1130";49250.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H1400";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H1700";7000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H1710";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H1750";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H2100";9000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H2200";15000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H3200";20000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H3400";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H3700";23000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H3900";7500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H4100";7000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H4300";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"H4400";10500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J1200";19530.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J2100";192500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J2300";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J5000";7500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J5100";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J6100";6000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J7150";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J7200";4000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J7300";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"J7700";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"JE300";6110.0;" Christopher S Murphy (D) ";" D "
"N00027566";"K1000";28250.0;" Christopher S Murphy (D) ";" D "
"N00027566";"K1100";7500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"K1200";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"K2000";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"L1100";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"L1200";10000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"L1300";10000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"L1400";10000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"L1500";20000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"L5000";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"LB100";11500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"LC100";1500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"LM100";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"LM150";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"LT000";6000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"LT100";3500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"LT300";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"LT600";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"M1000";4500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"M1300";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"M2100";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"M2300";14500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"M3200";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"M3300";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"M4200";5000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"T1200";2500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"T1500";2000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"T2100";3000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"T2200";1000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"T5100";24500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"T7100";7500.0;" Christopher S Murphy (D) ";" D "
"N00027566";"T9100";4000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"Z1200";6000.0;" Christopher S Murphy (D) ";" D "
"N00027566";"z9600";52875.0;" Christopher S Murphy (D) ";" D "
"N00027605";"A1200";25000.0;" Jon Tester (D) ";" D "
"N00027605";"A1300";9500.0;" Jon Tester (D) ";" D "
"N00027605";"A1500";1000.0;" Jon Tester (D) ";" D "
"N00027605";"A2000";5000.0;" Jon Tester (D) ";" D "
"N00027605";"A3000";2000.0;" Jon Tester (D) ";" D "
"N00027605";"A4000";2500.0;" Jon Tester (D) ";" D "
"N00027605";"A4100";1000.0;" Jon Tester (D) ";" D "
"N00027605";"A4500";2000.0;" Jon Tester (D) ";" D "
"N00027605";"A5000";8500.0;" Jon Tester (D) ";" D "
"N00027605";"A5200";10000.0;" Jon Tester (D) ";" D "
"N00027605";"A6000";2000.0;" Jon Tester (D) ";" D "
"N00027605";"B1000";5500.0;" Jon Tester (D) ";" D "
"N00027605";"B2000";1000.0;" Jon Tester (D) ";" D "
"N00027605";"B4000";2000.0;" Jon Tester (D) ";" D "
"N00027605";"B5100";2000.0;" Jon Tester (D) ";" D "
"N00027605";"B5200";1000.0;" Jon Tester (D) ";" D "
"N00027605";"C1100";2000.0;" Jon Tester (D) ";" D "
"N00027605";"C1400";1000.0;" Jon Tester (D) ";" D "
"N00027605";"C2000";1000.0;" Jon Tester (D) ";" D "
"N00027605";"C2100";6500.0;" Jon Tester (D) ";" D "
"N00027605";"C2200";3500.0;" Jon Tester (D) ";" D "
"N00027605";"C4000";5000.0;" Jon Tester (D) ";" D "
"N00027605";"C4100";16750.0;" Jon Tester (D) ";" D "
"N00027605";"C4300";9500.0;" Jon Tester (D) ";" D "
"N00027605";"C4400";6000.0;" Jon Tester (D) ";" D "
"N00027605";"C4500";30500.0;" Jon Tester (D) ";" D "
"N00027605";"C5000";4500.0;" Jon Tester (D) ";" D "
"N00027605";"C5110";9500.0;" Jon Tester (D) ";" D "
"N00027605";"C5120";15000.0;" Jon Tester (D) ";" D "
"N00027605";"C5130";5000.0;" Jon Tester (D) ";" D "
"N00027605";"C5200";2000.0;" Jon Tester (D) ";" D "
"N00027605";"C6000";4500.0;" Jon Tester (D) ";" D "
"N00027605";"C6200";5000.0;" Jon Tester (D) ";" D "
"N00027605";"C6300";4000.0;" Jon Tester (D) ";" D "
"N00027605";"C6400";4500.0;" Jon Tester (D) ";" D "
"N00027605";"D2000";35600.0;" Jon Tester (D) ";" D "
"N00027605";"D3000";28000.0;" Jon Tester (D) ";" D "
"N00027605";"D5000";5000.0;" Jon Tester (D) ";" D "
"N00027605";"D8000";5000.0;" Jon Tester (D) ";" D "
"N00027605";"D9000";12500.0;" Jon Tester (D) ";" D "
"N00027605";"E1110";1000.0;" Jon Tester (D) ";" D "
"N00027605";"E1170";1000.0;" Jon Tester (D) ";" D "
"N00027605";"E1220";1000.0;" Jon Tester (D) ";" D "
"N00027605";"E1500";11000.0;" Jon Tester (D) ";" D "
"N00027605";"E1600";3250.0;" Jon Tester (D) ";" D "
"N00027605";"E1610";3000.0;" Jon Tester (D) ";" D "
"N00027605";"E1620";8500.0;" Jon Tester (D) ";" D "
"N00027605";"E1630";1000.0;" Jon Tester (D) ";" D "
"N00027605";"E4200";2000.0;" Jon Tester (D) ";" D "
"N00027605";"E5000";7500.0;" Jon Tester (D) ";" D "
"N00027605";"F0000";2000.0;" Jon Tester (D) ";" D "
"N00027605";"F1000";7000.0;" Jon Tester (D) ";" D "
"N00027605";"F1100";195500.0;" Jon Tester (D) ";" D "
"N00027605";"F1200";5710.0;" Jon Tester (D) ";" D "
"N00027605";"F1300";6000.0;" Jon Tester (D) ";" D "
"N00027605";"F1400";25000.0;" Jon Tester (D) ";" D "
"N00027605";"F1410";3000.0;" Jon Tester (D) ";" D "
"N00027605";"F1420";4500.0;" Jon Tester (D) ";" D "
"N00027605";"F2000";1000.0;" Jon Tester (D) ";" D "
"N00027605";"F2100";28500.0;" Jon Tester (D) ";" D "
"N00027605";"F2110";3500.0;" Jon Tester (D) ";" D "
"N00027605";"F2200";8000.0;" Jon Tester (D) ";" D "
"N00027605";"F2300";12500.0;" Jon Tester (D) ";" D "
"N00027605";"F2400";2500.0;" Jon Tester (D) ";" D "
"N00027605";"F2500";5000.0;" Jon Tester (D) ";" D "
"N00027605";"F2600";0.0;" Jon Tester (D) ";" D "
"N00027605";"F2700";5000.0;" Jon Tester (D) ";" D "
"N00027605";"F3000";2000.0;" Jon Tester (D) ";" D "
"N00027605";"F3100";61500.0;" Jon Tester (D) ";" D "
"N00027605";"F3200";25500.0;" Jon Tester (D) ";" D "
"N00027605";"F3300";34000.0;" Jon Tester (D) ";" D "
"N00027605";"F3400";9500.0;" Jon Tester (D) ";" D "
"N00027605";"F4000";2700.0;" Jon Tester (D) ";" D "
"N00027605";"F4100";35500.0;" Jon Tester (D) ";" D "
"N00027605";"F4200";4000.0;" Jon Tester (D) ";" D "
"N00027605";"F4300";3000.0;" Jon Tester (D) ";" D "
"N00027605";"F4500";5000.0;" Jon Tester (D) ";" D "
"N00027605";"F4600";9500.0;" Jon Tester (D) ";" D "
"N00027605";"F4700";4000.0;" Jon Tester (D) ";" D "
"N00027605";"F5000";8000.0;" Jon Tester (D) ";" D "
"N00027605";"F5100";39000.0;" Jon Tester (D) ";" D "
"N00027605";"F5200";9000.0;" Jon Tester (D) ";" D "
"N00027605";"F5300";1000.0;" Jon Tester (D) ";" D "
"N00027605";"F5500";1000.0;" Jon Tester (D) ";" D "
"N00027605";"G1200";1350.0;" Jon Tester (D) ";" D "
"N00027605";"G2500";4000.0;" Jon Tester (D) ";" D "
"N00027605";"G2810";12500.0;" Jon Tester (D) ";" D "
"N00027605";"G2850";11500.0;" Jon Tester (D) ";" D "
"N00027605";"G2900";2500.0;" Jon Tester (D) ";" D "
"N00027605";"G4200";2500.0;" Jon Tester (D) ";" D "
"N00027605";"G4300";5000.0;" Jon Tester (D) ";" D "
"N00027605";"G4900";1000.0;" Jon Tester (D) ";" D "
"N00027605";"G5230";3500.0;" Jon Tester (D) ";" D "
"N00027605";"G5270";2500.0;" Jon Tester (D) ";" D "
"N00027605";"G5300";13500.0;" Jon Tester (D) ";" D "
"N00027605";"G6000";500.0;" Jon Tester (D) ";" D "
"N00027605";"G6400";17500.0;" Jon Tester (D) ";" D "
"N00027605";"G6500";5000.0;" Jon Tester (D) ";" D "
"N00027605";"G6550";2500.0;" Jon Tester (D) ";" D "
"N00027605";"G7000";6500.0;" Jon Tester (D) ";" D "
"N00027605";"H1100";11750.0;" Jon Tester (D) ";" D "
"N00027605";"H1110";1000.0;" Jon Tester (D) ";" D "
"N00027605";"H1120";5000.0;" Jon Tester (D) ";" D "
"N00027605";"H1130";17500.0;" Jon Tester (D) ";" D "
"N00027605";"H1500";4000.0;" Jon Tester (D) ";" D "
"N00027605";"H1700";12000.0;" Jon Tester (D) ";" D "
"N00027605";"H1710";7000.0;" Jon Tester (D) ";" D "
"N00027605";"H1750";17000.0;" Jon Tester (D) ";" D "
"N00027605";"H2100";14000.0;" Jon Tester (D) ";" D "
"N00027605";"H2200";7500.0;" Jon Tester (D) ";" D "
"N00027605";"H3200";3000.0;" Jon Tester (D) ";" D "
